country;year;co2;co2_per_capita;primary_energy_consumption;population;gdp;annual_co2_tonnes;energy_available_final_consumption_ktoe;gross_available_energy_ktoe;net_energy_supply_ktoe;renewables_share_pct;public_rd_investment;private_rd_investment;clean_energy_patents;ghg_total_kt_co2eq;ghg_agriculture_kt_co2eq;ghg_buildings_kt_co2eq;ghg_dom_avi_kt_co2eq;ghg_dom_ship_kt_co2eq;ghg_energy_kt_co2eq;ghg_indirect_kt_co2eq;ghg_industry_kt_co2eq;ghg_transport_kt_co2eq;ghg_waste_kt_co2eq;
Germany;2006;886.43;10.85;4062.39;81701971.00;3086359199744.00;886434300.00;243618.27;359623.63;349207.46;8.47;395.68;4746.83;1389.24;987456.8867139956;63104.064493357626;172316.9192425497;2611.61;857.46;358274.10019667324;1936.7261739430703;213109.11320868187;152013.1803341236;23233.70845782021;
Germany;2007;846.12;10.41;3893.42;81298546.00;3220275724288.00;846152960.00;227141.24;342528.52;331311.59;10.04;414.41;6149.67;1773.82;959377.90;64308.07123086228;133276.17;2639.49;911.65;371466.90;1845.138203737991;216503.32083720728;146728.06747234284;21699.10127578398;
Germany;2008;856.61;10.56;3934.67;81110781.00;3289020366848.00;856642500.00;233613.96;346715.34;335474.27;10.07;477.24;6733.32;2028.23;958307.9551098197;64788.208807307376;157941.67;2636.40;933.96;350163.74;1780.2820382515042;212681.46002303727;147174.00;20208.23591023611;
Germany;2009;789.95;9.76;3692.18;80935275.00;3136502104064.00;789983940.00;220559.00;324246.86;313472.06;10.85;596.98;7990.80;2327.68;892940.3422211746;64611.15488477215;146684.44743472806;2549.66;889.34;323167.6366219445;1666.4101796350594;189406.13496587815;145400.7146650163;18564.85079450585;
Germany;2010;826.68;10.23;3847.15;80830917.00;3301123031040.00;826704700.00;233131.67;341023.67;330303.55;11.67;618.5360000000001;9385.26;2790.78;939306.2030509168;65430.78385287752;154962.9995305116;2382.36;863.84;341307.2347421452;1658.1353968759006;208804.8259235262;146617.4005942944;17278.62943598603;
Germany;2011;804.51;9.95;3710.58;80857877.00;3467712921600.00;804541600.00;222082.95;323483.34;313107.91;12.47;685.86;9402.40;3212.19;910542.9355033808;64450.97192693724;133533.67701486152;2196.50;956.28;334146.1182501587;1581.0092188974331;208700.12188315572;148559.1864164402;16419.078446942458;
Germany;2012;814.09;10.06;3761.92;80916393.00;3482225475584.00;814093000.00;222452.55;326147.32;315440.70;13.55;705.66;10144.17;3603.79;921435.3749747484;64870.08706047469;141377.76631453622;2196.49;902.09;344930.3723874192;1544.5114161342888;202844.78980555217;147169.32371989786;15599.946954068297;
Germany;2013;831.74;10.26;3868.52;81041580.00;3497463119872.00;831745540.00;230353.68;333067.59;322440.62;13.76;808.46;8388.48;3223.66;938537.2071102536;65787.06051518346;152107.9939503232;2057.07;902.09;349679.9347763084;1523.262390030461;200496.5699617348;151211.70128862848;14771.52399078581;
Germany;2014;792.58;9.74;3710.47;81376078.00;3574741336064.00;792583600.00;218966.96;318861.27;308553.14;14.38;799.06;8752.30;3265.33;899223.1649162747;67019.78518730673;130567.29952791343;2205.77;933.96;330604.68431855016;1441.5340382943975;199114.8576662189;153269.36281344644;14065.906514226515;
Germany;2015;800.84;9.76;3780.86;82077546.00;3628073746432.00;800822500.00;220828.70;320515.40;310082.46;14.90;839.7660000000001;7943.69;2935.91;904244.3493540328;66359.47544872218;134343.5821771001;2211.97;994.53;325805.61220426694;1402.7145822738864;203382.55277037967;156220.9149215537;13522.99623829717;
Germany;2016;798.01;9.64;3841.45;82760100.00;3708980035584.00;797988300.00;223485.08;322845.74;311411.04;14.89;853.43;7745.384633099999;2928.06;906921.0133625412;65461.70588158551;137731.3563989837;2354.46;831.96;324786.9102954301;1374.912773202895;201658.84183128076;159701.13418571718;13019.733372123055;
Germany;2017;784.59;9.44;3888.13;83104012.00;3808389496832.00;784595140.00;228672.70;324280.63;312465.06;15.47;986.15;2411.70;2447.3698548969996;890456.4852972152;64335.88290853039;135890.6382860645;2041.57;758.65;306712.13562831766;1332.367564096469;204143.90276005425;162553.7197698181;12687.621382301171;
Germany;2018;760.05;9.12;3787.68;83368506.00;3845758648320.00;758771400.00;224061.00;316559.60;305036.73;16.66;1051.47;6946.863610971428;2447.3698548969996;859305.9440003014;61538.92128342063;132338.70151780773;1973.41;793.71;289829.56941101863;1272.3735491692405;202671.3323880748;156668.2629968352;12219.661797082148;
Germany;2019;709.83;8.50;3694.84;83559185.00;3886392803328.00;708648960.00;225460.94;309512.94;298401.22;17.27;666.2742666666667;6946.863610971428;2447.3698548969996;806043.25;60922.60886333108;134285.9526654536;2215.04;841.52;241286.89566514228;1202.592779740967;194777.10530335724;158787.43822018884;11724.096140566591;
Germany;2020;648.36;7.75;3443.88;83628711.00;3742720851968.00;647176800.00;214491.43;286209.06;280330.89;19.09;666.2742666666667;6946.863610971428;2447.3698548969996;747026.7869605012;59236.74162863767;135327.25378446048;1040.92;841.52;205899.70296005413;1101.5373581501538;190102.0769214388;142197.5608401162;11279.468486532196;
Germany;2021;678.78;8.11;3544.58;83697082.00;3841041629184.00;677997700.00;219128.56;297750.87;290326.95;19.30;666.2742666666667;6946.863610971428;2447.3698548969996;773688.5912947893;56776.93420082651;133964.74793510066;762.11;1141.16;235752.3029455494;1086.5170051652156;193730.02;139567.96354212868;10906.839348946163;
Germany;2022;671.47;7.99;3413.00;84086228.00;3909612732416.00;667843000.00;208137.08;283727.81;273308.94;20.83;666.2742666666667;6946.863610971428;2447.3698548969996;758387.1834295694;55738.89763040999;125957.65718175971;1031.62;733.15;240407.10499702624;1022.5878440089124;182282.4735053723;140744.46137726234;10469.233499572823;
Germany;2023;596.15;7.05;3169.55;84548234.00;3487709431484.6313;593766000.00;193874.88;256593.49;245962.30;21.51;666.2742666666667;6946.863610971428;2447.3698548969996;685658.3596119373;54571.07185946508;116984.55170566589;1112.16;736.33;192144.96013956357;918.1140303033136;172547.10087237568;136291.25169757332;10352.815166179002;
Greece;2004;109.49;10.00;398.23;10947370.00;278667919360.00;109484850.00;20524.42;33797.35;29727.31;7.16;9.690999999999999;5.15;1.33;124712.9413436895;8298.792781400254;13968.93501263988;1212.95;2153.67;46988.010228702544;436.21;29263.30154655741;18360.73373972172;4030.334553094908;
Greece;2005;113.89;10.37;399.61;10981340.00;282859765760.00;113888810.00;20824.36;33928.40;30261.71;7.28;12.71;8.72;4.19;126783.0425785821;8167.002732310542;14633.62074871656;1216.57;2064.29;47464.63266359019;431.17;29752.94969004451;18837.21976458245;4215.586547236559;
Greece;2006;112.42;10.21;411.31;11016108.00;301538672640.00;112419370.00;20988.99;34285.36;30232.00;7.46;13.10;12.73;4.85;123341.7415222578;8042.642928273033;14535.45587294685;1092.59;2263.05;45084.34117196608;433.04;28257.64715583375;19262.95751791547;4370.0205586913125;
Greece;2007;114.55;10.37;419.35;11045737.00;314210123776.00;114545450.00;20243.69;34383.38;30178.18;8.25;9.690999999999999;11.87;3.68;127745.5013240949;8161.409863832211;13271.51598347959;1080.97;2113.79;48256.76599880065;448.40;30036.91490098716;20013.27865910258;4362.453048990923;
Greece;2008;111.08;10.03;411.59;11076873.00;315974320128.00;111080040.00;20976.32;34508.86;30404.91;8.18;9.690999999999999;1.77;1.24;123231.2409232372;7802.566543855318;12931.91379005419;1037.73;1897.48;48061.86313369656;406.46;27038.01;19575.36128677373;4479.867842906348;
Greece;2009;104.32;9.39;396.40;11108069.00;305101340672.00;104319480.00;20377.68;32937.77;29486.96;8.73;9.690999999999999;4.6752720000000005;3.36;117485.7010808563;7839.441075113023;11060.25453061368;876.73;2842.17;45350.09283341209;428.31;23348.87634693222;21402.82655607571;4336.991863181461;
Greece;2010;97.35;8.75;378.44;11124665.00;290984361984.00;97354140.00;19164.18;31056.52;27664.52;10.08;7.322999999999999;4.72;2.26;110794.9398385601;8013.999367920274;9905.44;715.63;2307.60;42189.13143892415;375.19;23512.90434815543;19245.81176863277;4529.23;
Greece;2011;94.51;8.51;371.29;11108841.00;266793943040.00;94505224.00;18270.38;30289.59;26797.82;11.15;5.63;5.56;7.34;107934.0147408854;7852.003001911529;11961.92514919438;669.16;1650.47;42837.46535482606;336.3424317777007;20647.663231434948;17575.83503140481;4403.153236842779;
Greece;2012;91.39;8.27;349.30;11048294.00;247887020032.00;91392590.00;17799.96;29510.78;26603.90;13.74;9.690999999999999;4.8911180000000005;4.19;103429.60741761076;7824.361922336988;9319.67;563.83;1690.41;42552.18468275085;306.6611780765815;22497.81356434014;14371.210440714429;4303.470417464562;
Greece;2013;81.71;7.45;328.30;10967535.00;241650188288.00;81713256.00;15090.35;26189.42;23395.06;15.33;9.690999999999999;12.52;5.75;95849.57;7664.424728343118;5756.03;532.85;1383.09;37368.05;291.4802136951791;23883.19390709241;14592.50626897504;4377.938884718017;
Greece;2014;78.64;7.22;307.91;10893169.00;242799804416.00;78635700.00;15694.02;25859.14;23216.75;15.68;9.690999999999999;6.66;2.67;93022.12;7558.992433579435;5610.551620332414;542.14;1439.85;33938.32;293.0396208350151;24635.223233416888;14570.34745421678;4433.650841892552;
Greece;2015;74.93;6.92;311.72;10820901.00;242323734528.00;74926664.00;16546.16;25871.42;23264.68;15.69;9.690999999999999;1.94;2.58;91440.43699843474;7464.774988022292;7351.241222988239;504.96;1716.84;30580.19824362044;300.1574787759825;24361.80038004249;14665.18902207812;4495.268552042725;
Greece;2016;71.36;6.62;306.99;10775506.00;241143087104.00;71359610.00;16871.35;25374.15;22775.80;15.39;9.690999999999999;2.89;7.983333379999999;89956.67771696726;7446.876265964986;6705.01;570.02;1784.11;28649.786622317835;295.6619453858433;24985.68022206297;15010.15399535804;4509.38;
Greece;2017;74.84;6.96;322.20;10753532.00;243776815104.00;74841750.00;16676.14;26528.76;23407.97;17.30;9.690999999999999;5.35;3.955115755230769;90425.82998272244;7485.382194589566;6569.44;588.53;1829.36;30228.900393134954;287.7859903043098;24117.87294173503;14665.41783278167;4619.664799439025;
Greece;2018;71.78;6.69;324.07;10730845.00;247844012032.00;71778090.00;15797.25;26023.09;22748.62;18.00;9.690999999999999;6.3882514285714285;3.955115755230769;87920.42104956666;7002.75;5802.0238114477015;669.96;1974.87;29308.23039151787;281.2446248514785;23433.44033255129;14724.22156195287;4723.674551966493;
Greece;2019;65.74;6.13;316.89;10718580.00;252514238464.00;65736330.00;16403.85;26072.45;22423.53;19.63;9.690999999999999;6.3882514285714285;3.955115755230769;82080.57942037993;6976.556059916611;6303.23;677.49;2053.38;24399.06780648578;267.6785374247583;21627.19978775397;15014.24352450554;4727.015855311119;
Greece;2020;55.56;5.19;276.96;10699370.00;229777833984.00;55576930.00;14545.71;22075.36;20093.12;21.75;9.690999999999999;6.3882514285714285;3.955115755230769;72283.34881919548;6985.766755332858;7021.54;273.08;1651.90;18254.68163456716;222.6010523187924;19973.37199350354;13072.70958169919;4792.772665116938;
Greece;2021;57.52;5.44;302.54;10579561.00;249158205440.00;57527910.00;14990.14;23321.33;20814.07;22.00;9.690999999999999;6.3882514285714285;3.955115755230769;73506.03516758638;6684.891786816325;6302.940934596109;456.54;1840.17;18910.951942894146;240.8710798570915;20184.97560015918;13828.10396900846;5033.328850170629;
Greece;2022;58.08;5.58;314.34;10412481.00;263892680704.00;57609050.00;15624.45;23802.23;20691.70;22.67;9.690999999999999;6.3882514285714285;3.955115755230769;74624.30859844033;6581.460082371652;6937.40;690.04;1979.19;18034.372546200226;238.55424700008768;19893.10914616674;15139.05390844111;5131.131563069385;
Greece;2023;55.20;5.39;305.18;10242909.00;266257793024.00;51988224.00;15206.39;23004.55;19780.15;25.27;9.690999999999999;6.3882514285714285;3.955115755230769;70597.99090310257;6780.92;5475.0364168393335;848.51;2045.33;14882.557478157856;239.9247343266814;19449.251101873957;15704.80062526565;5171.655683344642;
Hungary;2004;59.99;5.95;288.93;10085789.00;171925389312.00;59984924.00;18678.87;26435.83;26210.19;4.36;2.6035265690000005;23.22;8.34;80898.73;9230.42;17277.99;6.21;6.38;20320.688310052214;185.2537380164585;17336.19;11014.57984902772;5521.03;
Hungary;2005;60.14;5.98;308.08;10065704.00;183107043328.00;60142084.00;20331.58;28510.28;28249.70;6.93;28.84;6.02;4.44;81241.11;8709.92;17996.01;9.31;3.19;18448.253654717664;192.9159288051467;18355.34;11925.25692164716;5600.91;
Hungary;2006;59.53;5.92;302.06;10049947.00;194033319936.00;59528564.00;20069.29;28200.84;27936.00;7.43;36.68;43.70;9.88;80318.26;8658.262361319139;16501.04;6.21;3.19;18212.38;194.06883430071508;18416.39;12738.38646722832;5588.35;
Hungary;2007;58.45;5.83;298.09;10034084.00;198872154112.00;58448584.00;19106.81;27596.78;27354.02;8.58;49.31;25.16;7.279915005999999;77761.49;8274.679119794713;13690.37;0.00;3.19;19525.367121972424;188.42614583673128;17365.446158998802;13118.007019973227;5596.01;
Hungary;2008;57.18;5.71;293.90;10016655.00;204720373760.00;57184428.00;18897.92;27170.55;26900.70;8.56;73.41982549100001;23.12;6.63;75451.73832495521;7804.893425097145;13859.49;0.00;3.19;18637.73238124196;180.6720827330697;16474.31;13031.27;5460.19;
Hungary;2009;51.46;5.15;272.69;10001382.00;195180904448.00;51457530.00;18425.60;25840.35;25609.63;11.67;73.63;13.75;5.50;69262.18990940141;7642.572414412061;13790.75;0.00;3.19;15518.697688488097;172.7152127294898;13750.43;12950.95354026452;5432.88;
Hungary;2010;51.99;5.21;277.83;9979129.00;200496578560.00;51992716.00;18860.88;26592.42;26362.70;12.74;76.66;33.85;10.59;70019.74;7424.296193922561;14661.94;0.00;3.19;16196.751968009276;163.02907610591438;14366.11;11775.76165516043;5428.66;
Hungary;2011;50.16;5.04;269.46;9946675.00;208407609344.00;50156010.00;18600.26;26062.62;25829.90;13.97;80.44;24.83;8.350405240999999;69301.36;7588.38;14091.46;0.00;0.00;15473.552320289264;162.76029856349192;15766.95;10947.93;5270.33;
Hungary;2012;46.72;4.71;251.12;9916620.00;205802045440.00;46720180.00;17784.80;24771.03;24604.50;15.53;79.06518910300001;27.37;11.96;65548.03;7550.289991436685;12383.49;0.00;19.13;14760.232238252882;152.22677457641709;14788.47;10600.12541615965;5294.07;
Hungary;2013;43.49;4.40;238.04;9889344.00;209511661568.00;43486532.00;17552.45;23919.92;23757.41;16.21;8.954463437000001;41.36;8.707005663846154;62955.94;7868.699656328567;12345.60;0.00;15.94;12170.89730222139;148.6231138446029;15374.44;9885.30;5146.45;
Hungary;2014;43.64;4.43;238.27;9862843.00;218378633216.00;43638876.00;17277.27;23823.23;23652.51;14.62;6.59;25.39;8.59;63166.94;8005.227900584606;11301.04;0.00;19.13;11381.527815223188;146.4105237191832;16165.67;11028.98595579202;5118.95;
Hungary;2015;46.57;4.73;251.04;9839210.00;226474622976.00;46566910.00;18537.08;25203.24;25028.53;14.50;9.17;17.542709000000002;6.19;66107.80;7924.145434439365;12154.51;0.00;19.13;11922.552984971013;152.5919489203099;16847.71;12038.42372188016;5048.7410189640905;
Hungary;2016;47.04;4.80;255.50;9810530.00;231459340288.00;47039120.00;18899.28;25519.65;25327.38;14.38;26.25;25.73;9.54;66905.01;8089.04;12715.16;3.10;15.94;11982.423229931932;150.0239105902595;16919.94;12065.97645760347;4963.41;
Hungary;2017;49.42;5.05;269.29;9785606.00;241347215360.00;49423524.00;19790.71;26656.45;26432.95;13.56;64.44;25.46438673076923;8.707005663846154;69868.85;8223.713787590992;12937.41;3.10;15.94;12098.823998991073;152.93;18596.84;12841.40258843125;4998.69;
Hungary;2018;49.38;5.05;271.20;9774395.00;254289117184.00;49366230.00;19858.40;26704.57;26428.29;12.55;12.577519596999998;25.46438673076923;8.707005663846154;70111.52;8432.61;12267.74;3.10;15.94;11373.84150059214;148.5699368413422;19240.82;13645.68287175889;4983.21;
Hungary;2019;49.17;5.03;274.89;9770346.00;266658316288.00;49158950.00;19941.60;26705.49;26426.11;12.63;41.90861206633334;25.46438673076923;8.707005663846154;70318.54;8423.968687529237;11966.53;6.21;15.94;10978.000692683398;145.12;19344.917466427298;14463.80606571101;4974.05;
Hungary;2020;47.11;4.83;270.33;9749460.00;254563876864.00;47105320.00;19682.80;26139.52;26038.12;13.85;41.90861206633334;25.46438673076923;8.707005663846154;68681.04;8648.40;12584.34;3.10;12.75;10832.660839999173;133.19;19107.67;12382.50754743278;4976.42;
Hungary;2021;48.33;4.98;283.96;9707848.00;272892477440.00;48326284.00;21175.30;27375.50;27252.37;14.13;41.90861206633334;25.46438673076923;8.707005663846154;69944.71;8508.597767161169;13288.62;3.10;9.56;10105.57728415969;137.4080854054926;19180.59;13727.52527548663;4983.72;
